	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000079455	0	NA	NA	NA	NA	NA
ENSMUSG00000079456	0	NA	NA	NA	NA	NA
ENSMUSG00000079457	0	NA	NA	NA	NA	NA
ENSMUSG00000079459	0	NA	NA	NA	NA	NA
ENSMUSG00000079462	0.222013571619256	-0.784275314536243	1.95796804927262	-0.400555726549062	0.6887472473021	NA
ENSMUSG00000079463	0.101173243439861	0.0661359272304095	2.8122642206165	0.023516967838787	0.981237903849732	NA
ENSMUSG00000079464	0	NA	NA	NA	NA	NA
ENSMUSG00000079465	0	NA	NA	NA	NA	NA
ENSMUSG00000079467	0	NA	NA	NA	NA	NA
ENSMUSG00000079471	0	NA	NA	NA	NA	NA
ENSMUSG00000079472	0.0333109754950728	-0.458477078746807	3.02305956014017	-0.151659955626395	0.879455142523006	NA
ENSMUSG00000079474	0.029463707715939	0.0923637032335534	3.02305956014017	0.03055305441262	0.975625981804641	NA
ENSMUSG00000079475	0	NA	NA	NA	NA	NA
ENSMUSG00000079476	0.180458690255654	0.32844881713522	1.76969391242711	0.185596398805914	0.852761277837879	NA
ENSMUSG00000079479	0	NA	NA	NA	NA	NA
ENSMUSG00000079480	0.0919790987590541	0.354670980940837	2.86492937251742	0.123797460538857	0.901475642544065	NA
ENSMUSG00000079481	0	NA	NA	NA	NA	NA
ENSMUSG00000079482	0	NA	NA	NA	NA	NA
ENSMUSG00000079484	0	NA	NA	NA	NA	NA
ENSMUSG00000079486	0	NA	NA	NA	NA	NA
ENSMUSG00000079487	0	NA	NA	NA	NA	NA
ENSMUSG00000079488	0	NA	NA	NA	NA	NA
ENSMUSG00000079489	0	NA	NA	NA	NA	NA
ENSMUSG00000079492	0	NA	NA	NA	NA	NA
ENSMUSG00000079496	0	NA	NA	NA	NA	NA
ENSMUSG00000079497	0	NA	NA	NA	NA	NA
ENSMUSG00000079499	0	NA	NA	NA	NA	NA
ENSMUSG00000079501	0	NA	NA	NA	NA	NA
ENSMUSG00000079502	0.384952839810778	-1.85944418517541	1.60463267659619	-1.15879740721704	0.246538774624831	NA
ENSMUSG00000079504	0	NA	NA	NA	NA	NA
ENSMUSG00000079505	0	NA	NA	NA	NA	NA
ENSMUSG00000079507	0	NA	NA	NA	NA	NA
ENSMUSG00000079508	0.261627214214537	-1.03671615654138	1.45240960063224	-0.713790487263439	0.475356742807052	NA
ENSMUSG00000079509	0	NA	NA	NA	NA	NA
ENSMUSG00000079510	0.0636077019672286	-0.196171286727641	3.02305956014017	-0.0648916380326112	0.948260278446008	NA
ENSMUSG00000079512	0	NA	NA	NA	NA	NA
ENSMUSG00000079513	0	NA	NA	NA	NA	NA
ENSMUSG00000079514	0	NA	NA	NA	NA	NA
ENSMUSG00000079516	0.136598540661544	-0.48470515287986	2.58137327326873	-0.187770268600515	0.851056743396415	NA
ENSMUSG00000079518	0	NA	NA	NA	NA	NA
ENSMUSG00000079519	0	NA	NA	NA	NA	NA
ENSMUSG00000079520	0	NA	NA	NA	NA	NA
ENSMUSG00000079521	0	NA	NA	NA	NA	NA
ENSMUSG00000079522	0	NA	NA	NA	NA	NA
ENSMUSG00000079524	0.247443127056002	1.22703716675815	1.69331108244209	0.724637770036036	0.46867428127706	NA
ENSMUSG00000079525	0	NA	NA	NA	NA	NA
ENSMUSG00000079526	0	NA	NA	NA	NA	NA
ENSMUSG00000079527	0	NA	NA	NA	NA	NA
ENSMUSG00000079528	0.152018052081288	-0.765997815216675	2.1431210222743	-0.357421632868774	0.720776184202589	NA
ENSMUSG00000079530	0.120455481664242	0.616982871705583	2.24873752335205	0.274368558045798	0.783801403252089	NA
ENSMUSG00000079531	0	NA	NA	NA	NA	NA
ENSMUSG00000079532	0	NA	NA	NA	NA	NA
ENSMUSG00000079534	0	NA	NA	NA	NA	NA
ENSMUSG00000079535	0	NA	NA	NA	NA	NA
ENSMUSG00000079536	0	NA	NA	NA	NA	NA
ENSMUSG00000079538	0	NA	NA	NA	NA	NA
ENSMUSG00000079539	0.338522347312437	0.362412764869524	1.48317668150603	0.244349017476143	0.806960523272661	NA
ENSMUSG00000079540	0	NA	NA	NA	NA	NA
ENSMUSG00000079541	0	NA	NA	NA	NA	NA
ENSMUSG00000079542	0	NA	NA	NA	NA	NA
ENSMUSG00000079543	0	NA	NA	NA	NA	NA
ENSMUSG00000079544	0	NA	NA	NA	NA	NA
ENSMUSG00000079546	0	NA	NA	NA	NA	NA
ENSMUSG00000079551	0	NA	NA	NA	NA	NA
ENSMUSG00000079552	0	NA	NA	NA	NA	NA
ENSMUSG00000079556	0	NA	NA	NA	NA	NA
ENSMUSG00000079560	0	NA	NA	NA	NA	NA
ENSMUSG00000079561	0	NA	NA	NA	NA	NA
ENSMUSG00000079563	0.0535868219202151	0.0923637032335535	3.02305956014017	0.03055305441262	0.975625981804641	NA
ENSMUSG00000079566	0	NA	NA	NA	NA	NA
ENSMUSG00000079568	0	NA	NA	NA	NA	NA
ENSMUSG00000079569	0	NA	NA	NA	NA	NA
ENSMUSG00000079570	0	NA	NA	NA	NA	NA
ENSMUSG00000079571	0	NA	NA	NA	NA	NA
ENSMUSG00000079573	0	NA	NA	NA	NA	NA
ENSMUSG00000079574	0	NA	NA	NA	NA	NA
ENSMUSG00000079577	0	NA	NA	NA	NA	NA
ENSMUSG00000079578	0	NA	NA	NA	NA	NA
ENSMUSG00000079579	0.0422458280079829	-0.458477078746807	3.02305956014017	-0.151659955626395	0.879455142523006	NA
ENSMUSG00000079580	0.291751007641217	-1.49420205400753	1.43881263569925	-1.03849661653921	0.299038909663057	NA
ENSMUSG00000079582	0	NA	NA	NA	NA	NA
ENSMUSG00000079583	0	NA	NA	NA	NA	NA
ENSMUSG00000079584	0	NA	NA	NA	NA	NA
ENSMUSG00000079585	0	NA	NA	NA	NA	NA
ENSMUSG00000079588	0.154468307759372	-0.222396354914043	1.83671034215393	-0.121084065249633	0.903624450393944	NA
ENSMUSG00000079589	0.111194481326728	0.354672358930635	2.71002647790843	0.130874130500883	0.895874879508238	NA
ENSMUSG00000079590	0	NA	NA	NA	NA	NA
ENSMUSG00000079591	0	NA	NA	NA	NA	NA
ENSMUSG00000079592	0	NA	NA	NA	NA	NA
ENSMUSG00000079593	0	NA	NA	NA	NA	NA
ENSMUSG00000079594	0	NA	NA	NA	NA	NA
ENSMUSG00000079595	0	NA	NA	NA	NA	NA
ENSMUSG00000079597	0	NA	NA	NA	NA	NA
ENSMUSG00000079599	0	NA	NA	NA	NA	NA
ENSMUSG00000079601	0	NA	NA	NA	NA	NA
ENSMUSG00000079602	0	NA	NA	NA	NA	NA
ENSMUSG00000079603	0	NA	NA	NA	NA	NA
ENSMUSG00000079604	0	NA	NA	NA	NA	NA
ENSMUSG00000079605	0	NA	NA	NA	NA	NA
ENSMUSG00000079606	0.029907405999449	0.0923637032335535	3.02305956014017	0.03055305441262	0.975625981804641	NA
ENSMUSG00000079607	0	NA	NA	NA	NA	NA
ENSMUSG00000079609	0.0755568035030556	-0.747012068708001	3.02305956014017	-0.247104648071626	0.804827236620652	NA
ENSMUSG00000079611	0	NA	NA	NA	NA	NA
ENSMUSG00000079612	0	NA	NA	NA	NA	NA
ENSMUSG00000079615	0	NA	NA	NA	NA	NA
ENSMUSG00000079616	0	NA	NA	NA	NA	NA
ENSMUSG00000079617	0	NA	NA	NA	NA	NA
ENSMUSG00000079618	0	NA	NA	NA	NA	NA
ENSMUSG00000079619	0	NA	NA	NA	NA	NA
ENSMUSG00000079620	0	NA	NA	NA	NA	NA
ENSMUSG00000079621	0	NA	NA	NA	NA	NA
ENSMUSG00000079623	0.446093945226437	0.640527277341552	1.33931964487094	0.47824825074023	0.632473523907232	NA
ENSMUSG00000079624	0	NA	NA	NA	NA	NA
ENSMUSG00000079625	0.0464342829317835	0.0923637032335536	3.02305956014017	0.03055305441262	0.975625981804641	NA
ENSMUSG00000079626	0	NA	NA	NA	NA	NA
ENSMUSG00000079627	0	NA	NA	NA	NA	NA
ENSMUSG00000079628	0	NA	NA	NA	NA	NA
ENSMUSG00000079629	0	NA	NA	NA	NA	NA
ENSMUSG00000079630	0	NA	NA	NA	NA	NA
ENSMUSG00000079631	0	NA	NA	NA	NA	NA
ENSMUSG00000079632	0	NA	NA	NA	NA	NA
ENSMUSG00000079633	0	NA	NA	NA	NA	NA
ENSMUSG00000079634	0	NA	NA	NA	NA	NA
ENSMUSG00000079635	0	NA	NA	NA	NA	NA
ENSMUSG00000079636	0	NA	NA	NA	NA	NA
ENSMUSG00000079637	0	NA	NA	NA	NA	NA
ENSMUSG00000079638	0	NA	NA	NA	NA	NA
ENSMUSG00000079639	0	NA	NA	NA	NA	NA
ENSMUSG00000079640	0	NA	NA	NA	NA	NA
ENSMUSG00000079641	0.0422458280079829	-0.458477078746807	3.02305956014017	-0.151659955626395	0.879455142523006	NA
ENSMUSG00000079642	0	NA	NA	NA	NA	NA
ENSMUSG00000079644	0.189477092268704	-1.0577260822167	1.77365701096135	-0.596353227078214	0.550939279885076	NA
ENSMUSG00000079645	0	NA	NA	NA	NA	NA
ENSMUSG00000079647	0	NA	NA	NA	NA	NA
ENSMUSG00000079649	0	NA	NA	NA	NA	NA
ENSMUSG00000079650	0	NA	NA	NA	NA	NA
ENSMUSG00000079653	0	NA	NA	NA	NA	NA
ENSMUSG00000079655	0	NA	NA	NA	NA	NA
ENSMUSG00000079663	0	NA	NA	NA	NA	NA
ENSMUSG00000079667	0	NA	NA	NA	NA	NA
ENSMUSG00000079669	0.0302916995481161	0.0923637032335534	3.02305956014017	0.03055305441262	0.975625981804641	NA
ENSMUSG00000079670	0	NA	NA	NA	NA	NA
ENSMUSG00000079672	0	NA	NA	NA	NA	NA
ENSMUSG00000079673	0.078095596546934	0.354669645292417	3.00746745918892	0.117929670097933	0.906123383940684	NA
ENSMUSG00000079674	0	NA	NA	NA	NA	NA
ENSMUSG00000079675	0	NA	NA	NA	NA	NA
ENSMUSG00000079676	0	NA	NA	NA	NA	NA
ENSMUSG00000079677	0	NA	NA	NA	NA	NA
ENSMUSG00000079678	0	NA	NA	NA	NA	NA
ENSMUSG00000079679	0.138948891466707	0.0661396522483732	2.16482331454938	0.030551986300157	0.975626833637417	NA
ENSMUSG00000079680	0	NA	NA	NA	NA	NA
ENSMUSG00000079682	0	NA	NA	NA	NA	NA
ENSMUSG00000079683	0	NA	NA	NA	NA	NA
ENSMUSG00000079684	0	NA	NA	NA	NA	NA
ENSMUSG00000079686	0	NA	NA	NA	NA	NA
ENSMUSG00000079687	0	NA	NA	NA	NA	NA
ENSMUSG00000079688	0	NA	NA	NA	NA	NA
ENSMUSG00000079693	0.0481881905474849	0.0923637032335536	3.02305956014017	0.03055305441262	0.975625981804641	NA
ENSMUSG00000079694	0.343277708670373	-1.59196097107835	1.18721472899823	-1.34092083950276	0.179946155365442	NA
ENSMUSG00000079697	0.179862097532	-0.222398127982065	2.41843356422712	-0.091959577170828	0.926730156198682	NA
ENSMUSG00000079698	0	NA	NA	NA	NA	NA
ENSMUSG00000079699	0.363264943467916	0.514134304094649	1.32823041501543	0.387082164572083	0.698695381032319	NA
ENSMUSG00000079700	0	NA	NA	NA	NA	NA
ENSMUSG00000079701	0	NA	NA	NA	NA	NA
ENSMUSG00000079702	0	NA	NA	NA	NA	NA
ENSMUSG00000079703	0	NA	NA	NA	NA	NA
ENSMUSG00000079704	0	NA	NA	NA	NA	NA
ENSMUSG00000079705	0	NA	NA	NA	NA	NA
ENSMUSG00000079707	0	NA	NA	NA	NA	NA
ENSMUSG00000079709	0	NA	NA	NA	NA	NA
ENSMUSG00000079710	0	NA	NA	NA	NA	NA
ENSMUSG00000079711	0.332475804182363	0.210669699039134	1.22967289373697	0.171321739392749	0.863970787602335	NA
ENSMUSG00000079712	0	NA	NA	NA	NA	NA
ENSMUSG00000079713	0	NA	NA	NA	NA	NA
ENSMUSG00000079716	0	NA	NA	NA	NA	NA
ENSMUSG00000079717	0	NA	NA	NA	NA	NA
ENSMUSG00000079718	0	NA	NA	NA	NA	NA
ENSMUSG00000079719	0	NA	NA	NA	NA	NA
ENSMUSG00000079720	0	NA	NA	NA	NA	NA
ENSMUSG00000079721	0	NA	NA	NA	NA	NA
ENSMUSG00000079722	0	NA	NA	NA	NA	NA
ENSMUSG00000079723	0	NA	NA	NA	NA	NA
ENSMUSG00000079724	0.263529475462767	-1.35511474557022	1.89154726647687	-0.716405436748198	0.473741038863057	NA
ENSMUSG00000079728	0	NA	NA	NA	NA	NA
ENSMUSG00000079729	0	NA	NA	NA	NA	NA
ENSMUSG00000079730	0	NA	NA	NA	NA	NA
ENSMUSG00000079731	0	NA	NA	NA	NA	NA
ENSMUSG00000079732	0	NA	NA	NA	NA	NA
ENSMUSG00000079733	0.427626153678813	-0.915421234410104	1.32710044909138	-0.689790463892057	0.490325966444986	NA
ENSMUSG00000079735	0	NA	NA	NA	NA	NA
ENSMUSG00000079736	0.495327354073016	-1.29926717836643	1.34961076202139	-0.962697701387948	0.335699250594511	NA
ENSMUSG00000079739	0	NA	NA	NA	NA	NA
ENSMUSG00000079740	0	NA	NA	NA	NA	NA
ENSMUSG00000079741	0.103330195956837	-0.196169969987673	2.76866310052822	-0.0708536802293664	0.94351420849418	NA
ENSMUSG00000079744	0	NA	NA	NA	NA	NA
ENSMUSG00000079745	0	NA	NA	NA	NA	NA
ENSMUSG00000079746	0	NA	NA	NA	NA	NA
ENSMUSG00000079747	0	NA	NA	NA	NA	NA
ENSMUSG00000079748	0	NA	NA	NA	NA	NA
ENSMUSG00000079749	0	NA	NA	NA	NA	NA
ENSMUSG00000079750	0	NA	NA	NA	NA	NA
ENSMUSG00000079751	0	NA	NA	NA	NA	NA
ENSMUSG00000079752	0	NA	NA	NA	NA	NA
ENSMUSG00000079753	0	NA	NA	NA	NA	NA
ENSMUSG00000079754	0	NA	NA	NA	NA	NA
ENSMUSG00000079755	0	NA	NA	NA	NA	NA
ENSMUSG00000079756	0	NA	NA	NA	NA	NA
ENSMUSG00000079757	0	NA	NA	NA	NA	NA
ENSMUSG00000079758	0	NA	NA	NA	NA	NA
ENSMUSG00000079759	0	NA	NA	NA	NA	NA
ENSMUSG00000079760	0	NA	NA	NA	NA	NA
ENSMUSG00000079761	0	NA	NA	NA	NA	NA
ENSMUSG00000079762	0	NA	NA	NA	NA	NA
ENSMUSG00000079763	0	NA	NA	NA	NA	NA
ENSMUSG00000079764	0	NA	NA	NA	NA	NA
ENSMUSG00000079765	0	NA	NA	NA	NA	NA
ENSMUSG00000079766	0	NA	NA	NA	NA	NA
ENSMUSG00000079767	0	NA	NA	NA	NA	NA
ENSMUSG00000079768	0	NA	NA	NA	NA	NA
ENSMUSG00000079769	0	NA	NA	NA	NA	NA
ENSMUSG00000079770	0	NA	NA	NA	NA	NA
ENSMUSG00000079771	0	NA	NA	NA	NA	NA
ENSMUSG00000079772	0	NA	NA	NA	NA	NA
ENSMUSG00000079773	0	NA	NA	NA	NA	NA
ENSMUSG00000079774	0	NA	NA	NA	NA	NA
ENSMUSG00000079775	0	NA	NA	NA	NA	NA
ENSMUSG00000079776	0	NA	NA	NA	NA	NA
ENSMUSG00000079777	0	NA	NA	NA	NA	NA
ENSMUSG00000079778	0	NA	NA	NA	NA	NA
ENSMUSG00000079779	0	NA	NA	NA	NA	NA
ENSMUSG00000079780	0	NA	NA	NA	NA	NA
ENSMUSG00000079781	0	NA	NA	NA	NA	NA
ENSMUSG00000079782	0	NA	NA	NA	NA	NA
ENSMUSG00000079783	0	NA	NA	NA	NA	NA
ENSMUSG00000079784	0	NA	NA	NA	NA	NA
ENSMUSG00000079785	0	NA	NA	NA	NA	NA
ENSMUSG00000079787	0	NA	NA	NA	NA	NA
ENSMUSG00000079788	0	NA	NA	NA	NA	NA
ENSMUSG00000079789	0	NA	NA	NA	NA	NA
ENSMUSG00000079790	0	NA	NA	NA	NA	NA
ENSMUSG00000079791	0	NA	NA	NA	NA	NA
ENSMUSG00000079792	0	NA	NA	NA	NA	NA
ENSMUSG00000079793	0	NA	NA	NA	NA	NA
ENSMUSG00000079794	0	NA	NA	NA	NA	NA
ENSMUSG00000079795	0	NA	NA	NA	NA	NA
ENSMUSG00000079796	0	NA	NA	NA	NA	NA
ENSMUSG00000079797	0	NA	NA	NA	NA	NA
ENSMUSG00000079798	0	NA	NA	NA	NA	NA
ENSMUSG00000079799	0	NA	NA	NA	NA	NA
ENSMUSG00000079800	0	NA	NA	NA	NA	NA
ENSMUSG00000079801	0	NA	NA	NA	NA	NA
ENSMUSG00000079802	0	NA	NA	NA	NA	NA
ENSMUSG00000079803	0	NA	NA	NA	NA	NA
ENSMUSG00000079804	0	NA	NA	NA	NA	NA
ENSMUSG00000079805	0	NA	NA	NA	NA	NA
ENSMUSG00000079806	0	NA	NA	NA	NA	NA
ENSMUSG00000079807	0	NA	NA	NA	NA	NA
ENSMUSG00000079808	0	NA	NA	NA	NA	NA
ENSMUSG00000079809	0	NA	NA	NA	NA	NA
ENSMUSG00000079810	0	NA	NA	NA	NA	NA
ENSMUSG00000079811	0	NA	NA	NA	NA	NA
ENSMUSG00000079812	0	NA	NA	NA	NA	NA
ENSMUSG00000079813	0	NA	NA	NA	NA	NA
ENSMUSG00000079814	0	NA	NA	NA	NA	NA
ENSMUSG00000079815	0	NA	NA	NA	NA	NA
ENSMUSG00000079816	0	NA	NA	NA	NA	NA
ENSMUSG00000079817	0	NA	NA	NA	NA	NA
ENSMUSG00000079818	0	NA	NA	NA	NA	NA
ENSMUSG00000079819	0	NA	NA	NA	NA	NA
ENSMUSG00000079820	0	NA	NA	NA	NA	NA
ENSMUSG00000079821	0	NA	NA	NA	NA	NA
ENSMUSG00000079822	0	NA	NA	NA	NA	NA
ENSMUSG00000079823	0	NA	NA	NA	NA	NA
ENSMUSG00000079824	0	NA	NA	NA	NA	NA
ENSMUSG00000079825	0	NA	NA	NA	NA	NA
ENSMUSG00000079826	0	NA	NA	NA	NA	NA
ENSMUSG00000079827	0	NA	NA	NA	NA	NA
ENSMUSG00000079828	0	NA	NA	NA	NA	NA
ENSMUSG00000079829	0	NA	NA	NA	NA	NA
ENSMUSG00000079830	0	NA	NA	NA	NA	NA
ENSMUSG00000079831	0	NA	NA	NA	NA	NA
ENSMUSG00000079832	0	NA	NA	NA	NA	NA
ENSMUSG00000079833	0	NA	NA	NA	NA	NA
ENSMUSG00000079835	0	NA	NA	NA	NA	NA
ENSMUSG00000079837	0	NA	NA	NA	NA	NA
ENSMUSG00000079838	0	NA	NA	NA	NA	NA
ENSMUSG00000079839	0	NA	NA	NA	NA	NA
ENSMUSG00000079840	0	NA	NA	NA	NA	NA
ENSMUSG00000079841	0	NA	NA	NA	NA	NA
ENSMUSG00000079842	0	NA	NA	NA	NA	NA
ENSMUSG00000079843	0	NA	NA	NA	NA	NA
ENSMUSG00000079845	0	NA	NA	NA	NA	NA
ENSMUSG00000079850	0	NA	NA	NA	NA	NA
ENSMUSG00000079852	0	NA	NA	NA	NA	NA
ENSMUSG00000079853	0	NA	NA	NA	NA	NA
ENSMUSG00000079854	0	NA	NA	NA	NA	NA
ENSMUSG00000079855	0	NA	NA	NA	NA	NA
ENSMUSG00000079856	0	NA	NA	NA	NA	NA
ENSMUSG00000079857	0	NA	NA	NA	NA	NA
ENSMUSG00000079858	0	NA	NA	NA	NA	NA
ENSMUSG00000079859	0	NA	NA	NA	NA	NA
ENSMUSG00000079860	0	NA	NA	NA	NA	NA
ENSMUSG00000079869	0	NA	NA	NA	NA	NA
ENSMUSG00000079871	0	NA	NA	NA	NA	NA
ENSMUSG00000079875	0	NA	NA	NA	NA	NA
ENSMUSG00000079880	0	NA	NA	NA	NA	NA
ENSMUSG00000079881	0	NA	NA	NA	NA	NA
ENSMUSG00000079884	0	NA	NA	NA	NA	NA
ENSMUSG00000079889	0	NA	NA	NA	NA	NA
ENSMUSG00000079890	0	NA	NA	NA	NA	NA
ENSMUSG00000079892	0	NA	NA	NA	NA	NA
ENSMUSG00000079893	0	NA	NA	NA	NA	NA
ENSMUSG00000079894	0	NA	NA	NA	NA	NA
ENSMUSG00000079906	0	NA	NA	NA	NA	NA
ENSMUSG00000079914	0	NA	NA	NA	NA	NA
ENSMUSG00000079915	0	NA	NA	NA	NA	NA
ENSMUSG00000079936	0	NA	NA	NA	NA	NA
ENSMUSG00000079942	0	NA	NA	NA	NA	NA
ENSMUSG00000079962	0	NA	NA	NA	NA	NA
ENSMUSG00000079963	0	NA	NA	NA	NA	NA
ENSMUSG00000079965	0	NA	NA	NA	NA	NA
ENSMUSG00000079966	0	NA	NA	NA	NA	NA
ENSMUSG00000079971	0	NA	NA	NA	NA	NA
ENSMUSG00000079985	0	NA	NA	NA	NA	NA
ENSMUSG00000079986	0	NA	NA	NA	NA	NA
ENSMUSG00000079988	0	NA	NA	NA	NA	NA
ENSMUSG00000079989	0	NA	NA	NA	NA	NA
ENSMUSG00000079990	0	NA	NA	NA	NA	NA
ENSMUSG00000079993	0	NA	NA	NA	NA	NA
ENSMUSG00000079998	0	NA	NA	NA	NA	NA
ENSMUSG00000080000	0	NA	NA	NA	NA	NA
ENSMUSG00000080002	0	NA	NA	NA	NA	NA
ENSMUSG00000080006	0	NA	NA	NA	NA	NA
ENSMUSG00000080016	0.397179398691709	-0.80685589237871	1.1889393724432	-0.678635017966199	0.497369149135246	NA
ENSMUSG00000080021	0	NA	NA	NA	NA	NA
ENSMUSG00000080025	0	NA	NA	NA	NA	NA
ENSMUSG00000080046	0	NA	NA	NA	NA	NA
ENSMUSG00000080049	0	NA	NA	NA	NA	NA
ENSMUSG00000080050	0	NA	NA	NA	NA	NA
ENSMUSG00000080051	0	NA	NA	NA	NA	NA
ENSMUSG00000080054	0	NA	NA	NA	NA	NA
ENSMUSG00000080057	0	NA	NA	NA	NA	NA
ENSMUSG00000080058	0	NA	NA	NA	NA	NA
ENSMUSG00000080059	0	NA	NA	NA	NA	NA
ENSMUSG00000080065	0	NA	NA	NA	NA	NA
ENSMUSG00000080069	0	NA	NA	NA	NA	NA
ENSMUSG00000080071	0	NA	NA	NA	NA	NA
ENSMUSG00000080072	0	NA	NA	NA	NA	NA
ENSMUSG00000080073	0	NA	NA	NA	NA	NA
ENSMUSG00000080076	0	NA	NA	NA	NA	NA
ENSMUSG00000080078	0	NA	NA	NA	NA	NA
ENSMUSG00000080113	0	NA	NA	NA	NA	NA
ENSMUSG00000080124	0	NA	NA	NA	NA	NA
ENSMUSG00000080125	0	NA	NA	NA	NA	NA
ENSMUSG00000080133	0	NA	NA	NA	NA	NA
ENSMUSG00000080134	0	NA	NA	NA	NA	NA
ENSMUSG00000080142	0	NA	NA	NA	NA	NA
ENSMUSG00000080152	0	NA	NA	NA	NA	NA
ENSMUSG00000080153	0	NA	NA	NA	NA	NA
ENSMUSG00000080155	0	NA	NA	NA	NA	NA
ENSMUSG00000080158	0	NA	NA	NA	NA	NA
ENSMUSG00000080175	0	NA	NA	NA	NA	NA
ENSMUSG00000080180	0	NA	NA	NA	NA	NA
ENSMUSG00000080181	0	NA	NA	NA	NA	NA
ENSMUSG00000080186	0	NA	NA	NA	NA	NA
ENSMUSG00000080193	0	NA	NA	NA	NA	NA
ENSMUSG00000080197	0	NA	NA	NA	NA	NA
ENSMUSG00000080198	0	NA	NA	NA	NA	NA
ENSMUSG00000080205	0	NA	NA	NA	NA	NA
ENSMUSG00000080222	0	NA	NA	NA	NA	NA
ENSMUSG00000080223	0	NA	NA	NA	NA	NA
ENSMUSG00000080225	0	NA	NA	NA	NA	NA
ENSMUSG00000080227	0	NA	NA	NA	NA	NA
ENSMUSG00000080229	0	NA	NA	NA	NA	NA
ENSMUSG00000080237	0	NA	NA	NA	NA	NA
ENSMUSG00000080241	0	NA	NA	NA	NA	NA
ENSMUSG00000080242	0	NA	NA	NA	NA	NA
ENSMUSG00000080250	0	NA	NA	NA	NA	NA
ENSMUSG00000080254	0	NA	NA	NA	NA	NA
ENSMUSG00000080266	0	NA	NA	NA	NA	NA
ENSMUSG00000080283	0	NA	NA	NA	NA	NA
ENSMUSG00000080298	0	NA	NA	NA	NA	NA
ENSMUSG00000080299	0	NA	NA	NA	NA	NA
ENSMUSG00000080300	0	NA	NA	NA	NA	NA
ENSMUSG00000080303	0	NA	NA	NA	NA	NA
ENSMUSG00000080316	0	NA	NA	NA	NA	NA
ENSMUSG00000080317	0	NA	NA	NA	NA	NA
ENSMUSG00000080321	0	NA	NA	NA	NA	NA
ENSMUSG00000080326	0	NA	NA	NA	NA	NA
ENSMUSG00000080328	0	NA	NA	NA	NA	NA
ENSMUSG00000080330	0	NA	NA	NA	NA	NA
ENSMUSG00000080331	0	NA	NA	NA	NA	NA
ENSMUSG00000080332	0	NA	NA	NA	NA	NA
ENSMUSG00000080333	0	NA	NA	NA	NA	NA
ENSMUSG00000080334	0	NA	NA	NA	NA	NA
ENSMUSG00000080335	0	NA	NA	NA	NA	NA
ENSMUSG00000080336	0	NA	NA	NA	NA	NA
ENSMUSG00000080338	0	NA	NA	NA	NA	NA
ENSMUSG00000080342	0	NA	NA	NA	NA	NA
ENSMUSG00000080344	0	NA	NA	NA	NA	NA
ENSMUSG00000080345	0	NA	NA	NA	NA	NA
ENSMUSG00000080346	0	NA	NA	NA	NA	NA
ENSMUSG00000080347	0	NA	NA	NA	NA	NA
ENSMUSG00000080348	0	NA	NA	NA	NA	NA
ENSMUSG00000080349	0	NA	NA	NA	NA	NA
ENSMUSG00000080350	0	NA	NA	NA	NA	NA
ENSMUSG00000080351	0	NA	NA	NA	NA	NA
ENSMUSG00000080352	0	NA	NA	NA	NA	NA
ENSMUSG00000080354	0	NA	NA	NA	NA	NA
ENSMUSG00000080355	0	NA	NA	NA	NA	NA
ENSMUSG00000080356	0	NA	NA	NA	NA	NA
ENSMUSG00000080358	0	NA	NA	NA	NA	NA
ENSMUSG00000080359	0	NA	NA	NA	NA	NA
ENSMUSG00000080360	0	NA	NA	NA	NA	NA
ENSMUSG00000080361	0	NA	NA	NA	NA	NA
ENSMUSG00000080362	0	NA	NA	NA	NA	NA
ENSMUSG00000080363	0	NA	NA	NA	NA	NA
ENSMUSG00000080364	0	NA	NA	NA	NA	NA
ENSMUSG00000080365	0	NA	NA	NA	NA	NA
ENSMUSG00000080366	0	NA	NA	NA	NA	NA
ENSMUSG00000080367	0	NA	NA	NA	NA	NA
ENSMUSG00000080368	0	NA	NA	NA	NA	NA
ENSMUSG00000080370	0	NA	NA	NA	NA	NA
ENSMUSG00000080371	0	NA	NA	NA	NA	NA
ENSMUSG00000080372	0	NA	NA	NA	NA	NA
ENSMUSG00000080373	0	NA	NA	NA	NA	NA
ENSMUSG00000080374	0	NA	NA	NA	NA	NA
ENSMUSG00000080375	0	NA	NA	NA	NA	NA
ENSMUSG00000080376	0	NA	NA	NA	NA	NA
ENSMUSG00000080378	0	NA	NA	NA	NA	NA
ENSMUSG00000080379	0	NA	NA	NA	NA	NA
ENSMUSG00000080380	0	NA	NA	NA	NA	NA
ENSMUSG00000080382	0	NA	NA	NA	NA	NA
ENSMUSG00000080383	0	NA	NA	NA	NA	NA
ENSMUSG00000080384	0	NA	NA	NA	NA	NA
ENSMUSG00000080385	0	NA	NA	NA	NA	NA
ENSMUSG00000080386	0	NA	NA	NA	NA	NA
ENSMUSG00000080387	0	NA	NA	NA	NA	NA
ENSMUSG00000080388	0	NA	NA	NA	NA	NA
ENSMUSG00000080389	0	NA	NA	NA	NA	NA
ENSMUSG00000080390	0	NA	NA	NA	NA	NA
ENSMUSG00000080391	0	NA	NA	NA	NA	NA
ENSMUSG00000080392	0	NA	NA	NA	NA	NA
ENSMUSG00000080394	0	NA	NA	NA	NA	NA
ENSMUSG00000080396	0	NA	NA	NA	NA	NA
